ID,TITLE  BODY,CLASS
20151120183417AAArzFc,The man armed with a sward in Apple store  why didn't he get shot?  Despite the fact that some non-armed people are getting shot?,Opiniones
20151120232213AAKxIQ1,Why are there more bad things in the world than good things?  It seems as if I am always reading about more bad news than good news  is it just me or is this reality?,Opiniones
20151121044657AAHddeH,Should i install a gt wing on my car?  hi  I'm just wondering if i should install a gt wing on my car  i have a 2006 Subaru Impreza WRX. should i just go with the spoiler that you can get on most STI's? i know the wing is more ricer like but I don't really care about that. what should i do?? I'm not going to be going track or anything  the car is just for everyday driving and i only really want one of the spoilers for the looks. thanks,Opiniones
20151121215639AAFBZqp,$54000 in sales  $36 000 in wages  they earn $9.75 per hour for 37.5 hours per week.?  Some how  this makes me evil. My tile and grout crew works 5 nights per week  earns $9.75 per hour cleaning rest rooms. The other nights I use some of the floor burnishing crews  who only earn $9.50 pushing a burnisher around. Not nearly as disgusting íæs you'd expect. I do it qp-12 times a year myself  Someone called be a cheap basturd at a social event when they asked these personal details about my business. I make about 14-15 p3rcent oe a quarter million in sales. I'm not getting rich myself  but somehow I exploit my workers? How does that make sense?,Opiniones
20151121231313AAtFens,Do you like having happy birthday sung to you foe your birthday?  ,Opiniones
20151122130849AAjojZ5,"My son hates me and hates himself?  My son is fourteen years old. Since he's turned 12 he's been very very disrespectful towards me. He yells at me  argues with me  and will do whatever he can to make me look like I'm a terrible person. He's been doing it ALL the time recently  to the point where we seriously are NEVER NOT in an argument. I set the bar high for him in school and when he does not reach the expectations he is disciplined accordingly  whether he gets his phone taken away  no video games  or whatnot. However  with this new attitude he's had  I've noticed he's had bruising on his wrists  NOT CUTS  but bruising a lot. I've also noticed he's changed his phone and computer backgrounds to all black with white text giving hateful messages like "shut the f*ck up  you worthless piece of sh*t"  and his computer background is an entire paragraph explaining and stressing to himself how he doesn't understand the way the world works. He's also taped up hateful messages to himself like "you're worthless"  or "nobody likes you"  all around his room. He's started sleeping without a pillow or blanket with only underwear  and has a note beside his bed saying that he doesn't deserve a pillow or a blanket. He also has a note above his bed on the ceiling saying "irrelevant piece of ****"  and another one says his father is going to leave again because of him. What do I do? My son hates himself! I forgot to say he does have ADD  and lately I've been wondering if he is bipolar He is also on medication for his ADD""y son hates me and hates himself?  My son is fourteen years old. Since he's turned 12 he's been very very disrespectful towards me. He yells at me  argues with me  and will do whatever he can to make me look like I'm a terrible person. He's been doing it ALL the time recently  to the point where we seriously are NEVER NOT in an argument. I set the bar high for him in school and when he does not reach the expectations he is disciplined accordingly  whether he gets his phone taken away  no video games  or whatnot. However  with this new attitude he's had  I've noticed he's had bruising on his wrists  NOT CUTS  but bruising a lot. I've also noticed he's changed his phone and computer backgrounds to all black with white text giving hateful messages like "shut "" son ",Opiniones
20151122143457AA1xIHU,What makes things right or wrong?  ,Opiniones
20150824202741AAdLZVU,If I ran for president and won could I act really stupid and manage to not get impeached?  I'm talking about the greatest joke of all time. If I was to study law for 8 years and become determined to be the greatest politician of all time for the sake of my joke. Would I get impeached if I won the election and just did really stupid things once I was in office? like REALLY stupid. Here's an example I would demand that all humans were to be removed from the White House and I would live with monkeys and replace all rooms with indoor gardens with banana trees and I would poop in my hands and throw it at people. Another example of stupid **** I would do is this; every time I was supposed to give a speech I would just start making monkey noises and throw my poop at the reporters. Would this be worth it even if I did get impeached? or would the corrupt government stop my plans as soon as I demanded humans to be removed from the White House? Serious answers only. I'm not a troll  this is something I've contemplated for the past 3-4 years. I've almost earned a masters degree in business law and I really want to do this.,No respondibles
20150829152814AAcKyhk,Can I take my 1st graders to the playboy mansion as a field trip??  I'm a 1st grade teacher and I love hot naked blondes so maybe my students will??? how do I bring it up to the principle?,No respondibles
20150910064425AAUhT3w,Vyacheslav Krasheninnikov predicted the Twins and the Statue of Liberty incidents  but what about the specifics?  Will the Statue make one step forward with left foot or right foot?,No respondibles
20150921152245AAhF2fu,Can I ask how many right wingers in CE got humped over the bacon sandwich?  It seems that I cannot comment or ask about mister Cameron's alleged pig experiences without the resident jerk having a hissy fit. I seem to remember being decent enough to let the right wing have their laughs at Milliband over a bacon sandwich photo. Troll much? current event. Not a simple matter for the Y!A category  which Trolly Trollerson thinks it belongs in.,No respondibles
20151020144034AADeXal,Are ghost real?  ,No respondibles
20151021132630AADXYSX,Why do people think the earth revolves around the sun?  really though  it obviously doesn`t because we`re the most important species and the centre of our universe  so it must revolve around us just like the rest of the planets,No respondibles
20151021220018AA7KFX9,What if we are born with only 16 chromosomes?  Recently  I learned in science that onions have 16 chromosomes. So  if a baby gets 8 chromosomes from each parent  would the baby be an onion??,No respondibles
20151023170025AAcINPD,Does Nibiru really exist and is it going to end the world before New Years. There have been sightings and I'm afraid.?  There have also been warnings and I'm 14 and I want to know if it will be our downfall in the future.,No respondibles
20151025072450AAm2uyo,Who will achieve the hiv cure.is that the us Russia spain Denmark or any other country.I believe that it will be a Asian country lik Japan.?  ,No respondibles
20151026094009AAz8zMW,If Hillary Clinton is elected will she be re-elected in 2020?  ,No respondibles
20151026103934AAqwjBu,Help help a madman with an ax is chasing me HELP?  ,No respondibles
20151026125824AAIAamD,TRYING TO UNSTALL YAHOO ON MY FIREFOX?  ,No respondibles
20151026140833AAt3uRU,My friend married a man with grown kids and grandchildren. She has talked her husband to buy a home in a gated community?  She told me that the reasons she wants to live in a gated community was to keep his kids out and so they can have their own children. The question is: Will her plan work? will it keep her step kids and step-grandkids away From what I heard it is for couples with children. Not age restricted  but with high security,No respondibles
20151026173127AAzrdDS,I shaved my mustache! I'm a girl?  Hi! Well this is sort of not fun for me to type out  but I suppose I will get it over with. I've been getting bullied at school for having a slight mustache  and yesterday I impulsively shaved it off. Well the problem is  it's coming back darker and it's really noticeable as stubble! :( I have school tomorrow  and I can't stop crying. Is there anything I can do to hide it? I can't do this. I'm 13. I also have very pale skin and pitch black hair so it makes it even more noticeable. Also  I do not believe you can wax off stubble. Plus  my family doesn't really even have the money to spend on wax strips which sucks. Would makeup help cover it up?,No respondibles
20151030183359AAC3dJN,My pet duck keeps peeing down my dogs throat?  ,No respondibles
20151102143246AAPshRJ,What does the fox say?  ,No respondibles
20151103043701AAWYUkT,What is the meaning behind your username?  ,No respondibles
20151103113424AApUhna,Why do banks need to compete? Why can't we just have one bank of America owned by the people(the feds) where we place our money  get paid?  interest  allow the government to use that money to give grants and to fund the military  etc?,No respondibles
20151103115951AAKYq4f,Are gold digging materialistic women rare or common these days?  I'm talking about the ones that won't be with you or will leave you if your broke too Are these type of women rare these days or common,No respondibles
20151103154337AAxgSqx,Do animals commit sin?  ,No respondibles
20151103154607AAeCtWT,Do you think this is true or false?  http://www.washingtonsblog.com/2012/05/scientists-dinosaur-farts-caused-global-warming.html,No respondibles
20151103162756AAsUkgl,HELP there's a demon in my mirror?  every time i go to look in the mirror  there's a demon who looks just like me staring back at me. what is this foul black magic?,No respondibles
20151103173318AArW3YS,Can thoughts be compressed?  ,No respondibles
20151103185546AAvZYF5,I found a slug in my kitchen?  ,No respondibles
20151103233508AAxaUw2,Why can t the Democrats win in off-year elections?  Republicans seem to get the importance of voting in off-year elections. Why don t Democrats?,No respondibles
20151104000937AAY6WZK,What should I do if the zombies from the walking dead start leaving georgia and come to where I live?  ,No respondibles
20151104002636AAk6IGO,Why don't women realize how amazing they are?  I want a woman to be a woman but now days women act like men and seem to be some what a shame of being a woman but women are everything to men.your emotions are so perfect and beautiful beyond words. Why don't women embrace there feminine and nurturing side more.,No respondibles
20151104011513AAkKJwF,If there's no such thing as a higher being then why can't science prove where the universe and all it's particles originally came from?  ,No respondibles
20151104094318AAT6voC,Have I actually saved any animals by being vegan?  It's all a myth I think  I'm starting to question why I ever turned vegan. Seems pointless now.,No respondibles
20151104141737AAmhhDX,"Why did the former owner of our house leave strange items behind?  When our family was looking at homes  we finally decided to buy from a house from a young couple  they had all sorts of vases full of flowers in the family room  and a workshop in the basement where the wife of the former owner was assembling prom corsages. She said she was a florist and that she would clean up all the floristry materials when she left. Her husband was a writer and a musical composer. He said that they would be leaving behind some items including the handmade lace curtains on the windows. While my bother and sister were in the basement office room we noticed that there was a creeking sound beneath the wooden floorboards  and found a hidden trap door. We then found a metal hatch door. We then climbed down a metal ladder to a long circular pipe like room filled with all sorts of odds and ends. We found all sorts of empty flasks and vases  and several books on how to arrange flowers and some stuff about lacemaking  We also found numerous manuscripts for unpublished childrens books as well as books for ballets and choreographic works. We also saw lots of books of unpublished poetry and musical scores. In addition there were three trunks full of fine lace tablecloths and numerous paintings. One of the chests held paintings marked  "illustrations for books". There were also some bottles of strange chemicals down there  one powder marked "primordial soup mix (for turning dead plants green". Another blood red liquid marked "Caducous"  Couldyou explain out find Do we actually own the items we found down there  does the copyright tothe unpublished books transfer withthe home so we could publish the books and the music and the ballets  what were the chemicals and could you identify them. There were some other chemicals including a silvery powder marked  "Reygulus  and an unlabeled flask full of a heavy silver liquid. What the heck was a green spray bottle marked  "Florastor". why were these chemicals down there  what the heck was in tank marked anhydrous Why were there books and videos about dance down there  and what the heck is Contemporary Dance  and Modern Dance and what is Baroque Dance. I also found numerous bottles of unmarked liquids as well as a jar full of match heads as well as a redish liquid marked  "red phosphorous suspension liquid". How the heck does one use these chemicals and how should we experiment with them. Why was there a metal rail along the wall of a room in the basement full of mirrors and what was this all about. We found a trumpet  and how do I get it to make sound  it just seems cool  but I want to learn about it and how all these chemicals work and how ballet and dance work  would reading the books make it safe for me to try to do such things. Would the ballet books and videos make me a ballerina.""hy did the former owner of our house leave strange items behind?  When our family was looking at homes  we finally decided to buy from a house from a young couple  they had all sorts of vases full of flowers in the family room  and a workshop in the basement where the wife of the former owner was assembling prom corsages. She said she was a florist and that she would clean up all the floristry materials when she left. Her husband was a writer and a musical composer. He said that they would be leaving behind some items including the handmade lace curtains on the windows. While my bother and sister were in the basement office room we noticed that there was a creeking sound beneath the wooden floorboards  and found a hidden trap door. We then found a metal hatch door. We then climbed down a metal ladder to a long circular pipe like room filled with all sorts of odds and ends. We found all sorts of empty flasks and vases  and several books on how to arrange flowers and some stuff about lacemaking  We also found numerous manuscripts for unpublished childrens books as well as books for ballets and choreographic works. We also saw lots of books of unpublished poetry and musical scores. In addition there were three trunks full of fine lace tablecloths and numerous paintings. One of the chests held paintings marked  "illustrations for books". There were also some bottles of strange chemicals down there  one powder marked "primordial soup mix (for turning dead plants green". Another blood red liquid mar""y did the former owner of our house leave strange items behind?  When our family was looking at homes  we finally decided to buy from a house from a young couple  they had all sorts of vas",No respondibles
20151104150013AA8XjZa,Are 21 years old and 24 years old in the same age bracket?  in terms of lifestyle and age group?,No respondibles
20151104155939AAf81T4,Can the Earth float?  ,No respondibles
20151104192321AAjrebP,I am a goddess trapped on Earth!?  My name is Athena. I am a Greek goddess. I woke up in a mortal bedroom on November 4th  at 7:00. I don t know how it happened. I m wearing a strange blue dress and have a paper crown on my head. I know words to mortal songs  and I m panicking. Me! Athena! The goddess of wisdom! I don t know where I am  except I know I m in Washington. Please help me,No respondibles
20151104230233AAXwhfd,My third eye is opening without my consent?!!!?  How do I make it stop? I have a bad feeling about it. Also I'm Christian and I'm pretty sure this is like a portal to demons or something so pls help what do I do to make it stop,No respondibles
20151106012253AAzxYx8,Unexplained Scratches On Back Unexplained Occurrences In Home...?  I Don't Really Believe In The Supernatural I'm The See it To Believe it Type. Well I've Had A Couple Occurrences In My Home First I Found The Front Door Open When Returning To The Living Room From The Rest Room. I Was The Only One Awake. My Grandparents Were Alseep The Door Was Locked! How Would YOu Explain That? Also Every Night At 3am The Blower Fan Above The Oven Turns On By Itself  I Figured An Electrical Malfunction But I Mean At 3am Every Night No Highly Unlikey   ALSO LAST NIGHT I WAS WATCHING TV IN MY ROOM AND SUDDENLY FELT SOMETHING CUTTING ME ON MY SHOULDER WELL I LOOKED AND HAD 2 HUGE DEEP SCRATCHES ON MY BACK! I was wearing a muscle shirt that had no tags I figured maybe the tag cut me but nope! Idk how would you explain these Events ?? IM A 23 YEAR OLD MALE. ABSOLUTELY NO MENTAL HEALTH ISSUES I AM ON NO MEDICATION THAT WOULD CAUSE SIDE EFFECTS. DON'T SMOKE DRINK OR DO DRUGS IM NOT CRAZY... CAN THIS ACTUALLY BE SUPERNATURAL?? What do You Think. How would you atheist explain this..... Is it a haunting,No respondibles
20151106123146AAdjMMe,My husband sex me from back side but he make fall inside. so i am pregency or not?  ,No respondibles
20151106124626AAwomw1,Carson stored a sponge in a patient's head  so why shouldn't he think pyramids were for storing grain?  http://www.drudge.com/news/192150/tabloi...,No respondibles
20151106165651AApLBBE,Would you still watch the walking dead if all the zombies died off?  Personally I'm tired of watching them kill zombies the same way over and over again it's getting boring. I think that if they got away from the whole zombie thing that the show would be just as good.,No respondibles
20151107102957AAIl0Oe,Teens: age? Will you be attending your local cenotaph on Remembrance Sunsay? Will you or your mates smoke during the service?  ,No respondibles
20151109040239AAwShTd,Would you have sex here?  ,No respondibles
20151109073022AAqg6eU,Has Starbuck sold its soul?  With these red cups and zero Christmas designs?,No respondibles
20151109073920AAguG1z,Today has been the most peaceful day I've had in 7 years?  ,No respondibles
20151109074708AA0UA1x,Was the light a missle if so why did it stop in mid air ?  ,No respondibles
20151110004631AAK6vtY,Will YouTube ever shut down someday?  ,No respondibles
20151110011144AApQ2Zp,Is having sex with a mermaid fun?  ,No respondibles
20151110115715AAhWRej,I was sick on a dick?  Basically I was sucking this guys dick  I had warned him about my gag reflex but he went deep I was fine  so I was sucking and sucking until I had a massive gag I was sick on his dick I was so embarrassed but he was like nah it's cool wanna finish me off so I did then he was like let's do it again sometime ...,No respondibles
20151110140314AAcglbt,I'm joining the Army next week. Will I be able to bring my M-16 home on leave to let my buddies shoot it?  ,No respondibles
20151120132919AAmbrzb,What year was it when most consumers stop buying and listening to vinyl records?  When was the last time that vinyl was seen as a mainstream  widely used format?,No respondibles
20151121090943AAHo82a,Can a psychic tell my phone number right? Or is it telepathic? Do they?  ,No respondibles
20151011131729AAYjpco,As atmospheric concentrations of CO2 rise  how will this affect the plants we depend on?  ,Complejas
20151014053138AA1nuN9,Given it's already illegal to pay women less for the same work  what pay legislation exactly do feminists want?  ,Complejas
20151017161602AAofbY0,"Why does Yahoo and other news sources titillate with headlines such as " 4 Palestinians shot dead in Israel in latest violence"?  It glorifies the terrorists. The 9-11 headlines would have read "11 Arabs killed in plane accidents in New York City" if they'd been skewed like these Palestinian headlines.""hy does Yahoo and other news sources titillate with headlines such as " 4 Palestinians shot dead in Israel in latest violence"?  It glorifies the terrorists. The 9-11 headlines would have read "11 Arabs killed in plane accidents in""y does Yahoo and other news sources titillate with headlines such as " 4 Palestinians shot dead in Israel in latest violence"?  It glorifies the terrorists. The"" does Yahoo and other news sources titillate with headlines such as " 4 Palestinians shot ""does Yahoo and other ",Complejas
20151021123722AAr3if4,Why is Netanyahoo blaming the holocaust on Palestinian?  Hitler wouldn't have killed 6 million Jews if it weren't for a Palestinian according to Netanyahu. The real question is how can idiots like this come to power?,Complejas
20151021172010AAA1uVQ,Are we in a race against time  to save our planet from 0.00035 mole fraction CO2?  In November 1990  the English and French Prime Ministers announced that we were in a race against time  to save our planet. Barack Hussein now says we are in a race against time to stop global warming. Global temperatures are almost exactly the same as the were 25 years ago. http://www.newspapers.com/image/66042512/?terms=un%2Bten%2Byears%2Bto%2Bsave%2Bthe%2Bplanet%2Bglobal%2Bwarming https://www.flickr.com/gp/31188468@N03/T1U98i Hey CankerSore its RSS data that isnt manipulated data like land based readings. Half of the Nasa graphic you link to was filled in with red in areas with no data to make it look bad.,Complejas
20151022041642AATlFFc,What are the bad emerging technologies for the environment and ecology?  ,Complejas
20151023092600AAuBnJ6,I have heard many Christians say that Noah's Ark really happened and is not allegory  but why would they want that to be true?  Doesn't god drowning an entire civilization including babies and children kind of make him look evil? Are you saying that children weren't drowned in a global flood? What could a baby have done to be considered evil? So you are saying you are okay with killing babies as long as you have a fallacy to hide behind. Got it.,Complejas
20151024075256AA53vec,Why did the Romans choose to occupy Britain instead of conquering the rest of Europe?  ,Complejas
20151025075106AAhCCKO,What other inventions have females provided society besides the flat bottom paper grocery bag?  I've also heard the windshield wiper was invented by a female which i can't imagine a vehicle without one Indirect inventions through birthing don't count. That's reaching. I'm talking about physically using your brain and hands to create a useful prototype that later becomes a useful product,Complejas
20151025171419AAOsbJ8,What drives a young preteen/young teen girls to wanting to try out alcohol  sex  etc?  Is there a way for a mother to raise her daughter right so they won't fall into that rebelious/ slutty path?,Complejas
20151026064820AAJPJMr,Why are employers so much more generous when paying employees in traditionally male professions?  A lot of feminists on this site claim that traditionally female professions are underpaid  if it's possible to underpay employees  why don't employers do it to traditionally male professions? Do they like paying more than they have to?,Complejas
